Date,Day,Month,Year,Package,Title
20/10/2014,20,10,2014,Rook,Rook - a web server interface for R
19/10/2014,19,10,2014,multispatialCCM,Multispatial Convergent Cross Mapping
18/10/2014,18,10,2014,rareNMtests,Ecological and biogeographical null model tests for comparing rarefaction curves
17/10/2014,17,10,2014,RMKdiscrete,Sundry Discrete Probability Distributions
16/10/2014,16,10,2014,Metatron,Meta-analysis for Classification Data and Correction to Imperfect Reference
16/10/2014,16,10,2014,RcmdrPlugin.steepness,Steepness Rcmdr Plug-in
15/10/2014,15,10,2014,nsgp,Non-Stationary Gaussian Process Regression
15/10/2014,15,10,2014,vetools,Tools for Venezuelan Environmental Data
14/10/2014,14,10,2014,dice,Calculate probabilities of various dice-rolling events
13/10/2014,13,10,2014,datamart,Unified access to your data sources
13/10/2014,13,10,2014,QualInt,Test for Qualitative Interactions
09/10/2014,9,10,2014,minqa,Derivative-free optimization algorithms by quadratic approximation
09/10/2014,9,10,2014,mpcv,Multivariate Process Capability Vector
08/10/2014,8,10,2014,Rdsm,Threads Environment for R
07/10/2014,7,10,2014,VecStatGraphs3D,Vector analysis using graphical and analytical methods in 3D
06/10/2014,6,10,2014,GISTools,Some further GIS capabilities for R
06/10/2014,6,10,2014,lllcrc,Local Log-linear Models for Capture-Recapture
06/10/2014,6,10,2014,mvprpb,Orthant Probability of the Multivariate Normal Distribution
06/10/2014,6,10,2014,NB,Maximum Likelihood method in estimating effective population size from genetic data
05/10/2014,5,10,2014,catIrt,An R Package for Simulating IRT-Based Computerized Adaptive Tests
04/10/2014,4,10,2014,vec2dtransf,2D Cartesian Coordinate Transformation
01/10/2014,1,10,2014,exsic,Convenience Functions for Botanists to Create Specimens Indices
01/10/2014,1,10,2014,SQDA,Sparse Quadratic Discriminant Analysis
01/10/2014,1,10,2014,steepness,Testing Steepness of Dominance Hierarchies
29/09/2014,29,9,2014,atmcmc,Automatically Tuned Markov Chain Monte Carlo
29/09/2014,29,9,2014,httpRequest,Basic HTTP Request
29/09/2014,29,9,2014,rFDSN,Get Seismic Data from the International Federation of Digital Seismograph Networks
28/09/2014,28,9,2014,neural,Neural Networks
26/09/2014,26,9,2014,GenWin,Spline Based Window Boundaries for Genomic Analyses
26/09/2014,26,9,2014,jSonarR,jSonar Analytics Platform API for R
23/09/2014,23,9,2014,pvsR,An R package to interact with the Project Vote Smart API for scientific research
22/09/2014,22,9,2014,documair,Automatic Documentation for R packages
22/09/2014,22,9,2014,IBrokers,R API to Interactive Brokers Trader Workstation
21/09/2014,21,9,2014,RcmdrPlugin.MA,Graphical User Interface for Conducting Meta-Analyses in R
21/09/2014,21,9,2014,sendmailR,send email using R
21/09/2014,21,9,2014,trotter,"Pseudo-Vectors Containing All Permutations, Combinations and Subsets of Objects Taken from a Vector"
20/09/2014,20,9,2014,Density.T.HoldOut,Density.T.HoldOut: Non-combinatorial T-estimation Hold-Out for density estimation
19/09/2014,19,9,2014,beanplot,Visualization via Beanplots (like Boxplot/Stripchart/Violin Plot)
19/09/2014,19,9,2014,edgeRun,More Powerful Unconditional Testing of Negative Binomial Means for Digital Gene Expression Data
19/09/2014,19,9,2014,opentraj,Tools for Creating and Analysing Air Trajectory Data
19/09/2014,19,9,2014,RidgeFusion,R Package for Ridge Fusion in Statistical Learning
19/09/2014,19,9,2014,spatialnbda,Performs spatial NBDA in a Bayesian context
18/09/2014,18,9,2014,bbo,Biogeography-Based Optimization
17/09/2014,17,9,2014,RadioSonde,Tools for plotting skew-T diagrams and wind profiles
15/09/2014,15,9,2014,propOverlap,Feature (gene) selection based on the Proportional Overlapping Scores
14/09/2014,14,9,2014,RcmdrPlugin.coin,Rcmdr Coin Plug-In
13/09/2014,13,9,2014,phyloland,Modelling Competitive Exclusion and Limited Dispersal in a Statistical Phylogeographic Framework
11/09/2014,11,9,2014,knnIndep,Independence tests and benchmarks
11/09/2014,11,9,2014,RankResponse,Ranking Responses in a Single Response Question or a Multiple Response Question
11/09/2014,11,9,2014,rChoiceDialogs,rChoiceDialogs collection
10/09/2014,10,9,2014,eegkitdata,Data for package eegkit
10/09/2014,10,9,2014,ForwardSearch,Forward Search using asymptotic theory
10/09/2014,10,9,2014,hwriter,HTML Writer - Outputs R objects in HTML format
10/09/2014,10,9,2014,saery,Small Area Estimation for Rao and Yu Model
09/09/2014,9,9,2014,globalOptTests,Objective functions for benchmarking the performance of global optimization algorithms
08/09/2014,8,9,2014,lunar,"Lunar Phase & Distance, Seasons and Other Environmental Factors"
07/09/2014,7,9,2014,bionetdata,Biological and chemical data networks
07/09/2014,7,9,2014,PerfMeas,PerfMeas: Performance Measures for ranking and classification tasks
05/09/2014,5,9,2014,GxM,Maximum Likelihood Estimation for Gene-by-Measured Environment Interaction Models
04/09/2014,4,9,2014,cooptrees,Cooperative aspects of optimal trees in weighted graphs
04/09/2014,4,9,2014,helloJavaWorld,Hello Java World
04/09/2014,4,9,2014,idr,Irreproducible discovery rate
04/09/2014,4,9,2014,insuranceData,A Collection of Insurance Datasets Useful in Risk Classification in Non-life Insurance
04/09/2014,4,9,2014,MRCV,Methods for Analyzing Multiple Response Categorical Variables (MRCVs)
04/09/2014,4,9,2014,pqantimalarials,web tool for estimating under-five deaths caused by poor-quality antimalarials in sub-Saharan Africa
04/09/2014,4,9,2014,SDaA,Sampling: Design and Analysis
04/09/2014,4,9,2014,sparseSEM,Sparse-aware Maximum Likelihood for Structural Equation Models
03/09/2014,3,9,2014,coreTDT,TDT for compound heterozygous and recessive models
02/09/2014,2,9,2014,exactmeta,Exact fixed effect meta analysis
02/09/2014,2,9,2014,optrees,Optimal Trees in Weighted Graphs
01/09/2014,1,9,2014,Rbitcoin,R & bitcoin integration
31/08/2014,31,8,2014,lbfgs,Limited-memory BFGS Optimization
29/08/2014,29,8,2014,BIOM.utils,Utilities for the BIOM (Biological Observation Matrix) Format
29/08/2014,29,8,2014,Eplot,Plotting longitudinal series
28/08/2014,28,8,2014,cgAUC,Calculate AUC-type measure when gold standard is continuous and the corresponding optimal linear combination of variables with respect to it
28/08/2014,28,8,2014,RcmdrPlugin.DoE,R Commander Plugin for (industrial) Design of Experiments
27/08/2014,27,8,2014,MultiSV,MultiSV: an R package for identification of structural variations in multiple populations based on whole genome resequencing
26/08/2014,26,8,2014,KANT,Package to identify and sort genes overexpressed
25/08/2014,25,8,2014,granova,Graphical Analysis of Variance
24/08/2014,24,8,2014,mkde,2D and 3D movement-based kernel density estimates (MKDEs)
23/08/2014,23,8,2014,AMOEBA,A Multidirectional Optimum Ecotope-Based Algorithm
23/08/2014,23,8,2014,mppa,Statistics for analysing multiple simultaneous point processes on the real line
23/08/2014,23,8,2014,pauwels2014,Bayesian Experimental Design for Systems Biology
22/08/2014,22,8,2014,wpp2012,World Population Prospects 2012
22/08/2014,22,8,2014,xlsxjars,Package required POI jars for the xlsx package
21/08/2014,21,8,2014,SocialNetworks,Generates social networks based on distance
20/08/2014,20,8,2014,matpow,matrix powers
19/08/2014,19,8,2014,extlasso,Maximum penalized likelihood estimation with extended lasso penalty
19/08/2014,19,8,2014,FD,"Measuring functional diversity (FD) from multiple traits, and other tools for functional ecology"
18/08/2014,18,8,2014,bigmemory.sri,A shared resource interface for Bigmemory Project packages
18/08/2014,18,8,2014,mvrtn,Mean and Variance of Truncated Normal Distribution
16/08/2014,16,8,2014,snpar,Supplementary Non-parametric Statistics Methods
15/08/2014,15,8,2014,CVTuningCov,Regularized Estimators of Covariance Matrices with CV Tuning
15/08/2014,15,8,2014,gCat,Graph-based two-sample tests for categorical data
15/08/2014,15,8,2014,pycno,Pycnophylactic Interpolation
15/08/2014,15,8,2014,rtype,A strong type system for R
14/08/2014,14,8,2014,AntWeb,programmatic interface to the AntWeb
14/08/2014,14,8,2014,trimTrees,Trimmed opinion pools of trees in a random forest
13/08/2014,13,8,2014,dicionariosIBGE,Dictionaries for reading microdata surveys from IBGE
13/08/2014,13,8,2014,growthrate,Bayesian reconstruction of growth velocity
13/08/2014,13,8,2014,LEAPFrOG,Likelihood Estimation of Admixture in Parents From Offspring Genotypes
13/08/2014,13,8,2014,tvd,Total Variation Denoising
12/08/2014,12,8,2014,astrodatR,Astronomical Data
12/08/2014,12,8,2014,Xmisc,Xiaobei's miscellaneous classes and functions
11/08/2014,11,8,2014,ibeemd,Irregular-lattice based ensemble empirical mode decomposition
11/08/2014,11,8,2014,threeboost,Thresholded variable selection and prediction based on estimating equations
10/08/2014,10,8,2014,hglasso,Learning graphical models with hubs
10/08/2014,10,8,2014,RWebLogo,plotting custom sequence logos
10/08/2014,10,8,2014,tiger,TIme series of Grouped ERrors
10/08/2014,10,8,2014,UScancer,"Create US cancer datasets from SEER, IARC, and US Census data"
10/08/2014,10,8,2014,vrtest,Variance Ratio tests and other tests for Martingale Difference Hypothesis
09/08/2014,9,8,2014,astrolibR,Astronomy Users Library
08/08/2014,8,8,2014,itertools2,itertools2: Functions creating iterators for efficient looping
03/08/2014,3,8,2014,sanitizers,C/C++ source code to trigger Address and Undefined Behaviour Sanitizers
02/08/2014,2,8,2014,MGRASTer,API Client for the MG-RAST Server of the US DOE KBase
01/08/2014,1,8,2014,subgroup,Methods for exploring treatment effect heterogeneity in subgroup analysis of clinical trials
31/07/2014,31,7,2014,agsemisc,Miscellaneous plotting and utility functions
31/07/2014,31,7,2014,GeoDE,A geometrical Approach to Differential expression and gene-set enrichment
30/07/2014,30,7,2014,ExceedanceTools,Confidence regions for exceedance sets and contour lines
30/07/2014,30,7,2014,rareGE,Testing Gene-Environment Interaction for Rare Genetic Variants
28/07/2014,28,7,2014,cosinor,Tools for estimating and predicting the cosinor model
26/07/2014,26,7,2014,infotheo,Information-Theoretic Measures
24/07/2014,24,7,2014,mtk,Mexico ToolKit library (MTK)
24/07/2014,24,7,2014,ssh.utils,Local and remote system commands with output and error capture
23/07/2014,23,7,2014,ReorderCluster,Reordering the dendrogram according to the class labels
22/07/2014,22,7,2014,leapp,latent effect adjustment after primary projection
22/07/2014,22,7,2014,mewAvg,A Fixed Memeory Moving Expanding Window Average
22/07/2014,22,7,2014,nasaweather,Collection of datasets from the ASA 2006 data expo
22/07/2014,22,7,2014,nontargetData,Quantized simulation data of isotope pattern centroids
21/07/2014,21,7,2014,ineq,"Measuring Inequality, Concentration, and Poverty"
20/07/2014,20,7,2014,SBRect,Detecting structural breaks using rectangle covering (non-parametric method)
16/07/2014,16,7,2014,functional,"Curry, Compose, and other higher-order functions"
16/07/2014,16,7,2014,GCAI.bias,Guided Correction Approach for Inherited bias (GCAI.bias)
16/07/2014,16,7,2014,hillmakeR,Perform occupancy analysis
16/07/2014,16,7,2014,translate,Bindings for the Google Translate API v2
15/07/2014,15,7,2014,quad,Exact permutation moments of quadratic form statistics
11/07/2014,11,7,2014,popKorn,For interval estimation of mean of selected populations
10/07/2014,10,7,2014,CondReg,Condition Number Regularized Covariance Estimation
10/07/2014,10,7,2014,COSINE,COndition SpecIfic sub-NEtwork
10/07/2014,10,7,2014,metafolio,Metapopulation simulations for conserving salmon through portfolio optimization
09/07/2014,9,7,2014,crossReg,Confidence intervals for crossover points of two simple regression lines
09/07/2014,9,7,2014,translateR,Bindings for the Google and Microsoft Translation APIs
08/07/2014,8,7,2014,EvoRAG,Evolutionary Rates Across Gradients
08/07/2014,8,7,2014,RmixmodCombi,Combining Mixture Components for Clustering
06/07/2014,6,7,2014,rkvo,Read Key/Value Pair Observations
05/07/2014,5,7,2014,ForIT,Functions from the 2nd Italian Forest Inventory (INFC)
05/07/2014,5,7,2014,Thinknum,Thinknum Data Connection
03/07/2014,3,7,2014,mcc,Moment Corrected Correlation
03/07/2014,3,7,2014,qualCI,Causal Inference with Qualitative and Ordinal Information on Outcomes
02/07/2014,2,7,2014,MAVTgsa,"Three methods to identify differentially expressed gene sets, ordinary least square test, Multivariate Analysis Of Variance test with n contrasts and Random forest"
01/07/2014,1,7,2014,sudoku,Sudoku Puzzle Generator and Solver
30/06/2014,30,6,2014,CORM,The Clustering of Regression Models Method
30/06/2014,30,6,2014,stressr,Fetch and plot financial stress index and component data
26/06/2014,26,6,2014,ezsim,provide an easy to use framework to conduct simulation
26/06/2014,26,6,2014,pedigreemm,Pedigree-based mixed-effects models
26/06/2014,26,6,2014,RelValAnalysis,Relative Value Analysis
26/06/2014,26,6,2014,sp23design,Design and Simulation of seamless Phase II-III Clinical Trials
24/06/2014,24,6,2014,FisHiCal,Iterative FISH-based Calibration of Hi-C Data
24/06/2014,24,6,2014,matlab,MATLAB emulation package
24/06/2014,24,6,2014,RWBP,Detects spatial outliers using a Random Walk on Bipartite Graph
24/06/2014,24,6,2014,rwt,Rice Wavelet Toolbox wrapper
23/06/2014,23,6,2014,rClinicalCodes,R tools for integrating with the www.clinicalcodes.org repository
21/06/2014,21,6,2014,bcpmeta,Bayesian Multiple Changepoint Detection Using Metadata
19/06/2014,19,6,2014,CommunityCorrelogram,Ecological Community Correlogram
19/06/2014,19,6,2014,hazus,Damage functions from FEMA's HAZUS software for use in modeling financial losses from natural disasters
18/06/2014,18,6,2014,localsolver,R API to LocalSolver
16/06/2014,16,6,2014,arnie,"""Arnie"" box office records 1982-2014"
14/06/2014,14,6,2014,rbitcoinchartsapi,R Package for the BitCoinCharts.com API
13/06/2014,13,6,2014,DeducerText,Deducer GUI for Text Data
13/06/2014,13,6,2014,ElstonStewart,Elston-Stewart Algorithm
12/06/2014,12,6,2014,ustyc,Fetch US Treasury yield curve data
11/06/2014,11,6,2014,tm.plugin.alceste,Import texts from files in the Alceste format using the tm text mining framework
10/06/2014,10,6,2014,gsmoothr,Smoothing tools
10/06/2014,10,6,2014,HiCseg,Detection of domains in HiC data
10/06/2014,10,6,2014,ICsurv,A package for semiparametric regression analysis of interval-censored data
10/06/2014,10,6,2014,ORCI,Several confidence intervals for the odds ratio
09/06/2014,9,6,2014,IsoCI,Confidence intervals for current status data based on transformations and bootstrap
07/06/2014,7,6,2014,genasis,Global ENvironmental ASsessment Information System (GENASIS) computational tools
07/06/2014,7,6,2014,Interact,Tests for marginal interactions in a 2 class response model
05/06/2014,5,6,2014,vbsr,Variational Bayes Spike Regression Regularized Linear Models
04/06/2014,4,6,2014,ChargeTransport,Charge Transfer Rates and Charge Carrier Mobilities
04/06/2014,4,6,2014,rsdepth,Ray Shooting Depth (i.e. RS Depth) functions for bivariate analysis
04/06/2014,4,6,2014,sas7bdat,SAS Database Reader (experimental)
03/06/2014,3,6,2014,ebSNP,Genotyping and SNP calling using single-sample next generation sequencing data
02/06/2014,2,6,2014,dissUtils,Utilities for making pairwise comparisons of multivariate data
02/06/2014,2,6,2014,rHealthDataGov,Retrieve data sets from the HealthData.gov data API
31/05/2014,31,5,2014,pbo,Probability of Backtest Overfitting
30/05/2014,30,5,2014,interventionalDBN,Interventional Inference for Dynamic Bayesian Networks
30/05/2014,30,5,2014,kdetrees,Nonparametric method for identifying discordant phylogenetic trees
30/05/2014,30,5,2014,SensitivityCaseControl,Sensitivity Analysis for Case-Control Studies
27/05/2014,27,5,2014,bmmix,Bayesian multinomial mixture
23/05/2014,23,5,2014,rpart.utils,"Tools for parsing and manipulating rpart objects, including generating machine readable rules"
23/05/2014,23,5,2014,ucbthesis,UC Berkeley graduate division thesis template
22/05/2014,22,5,2014,BCE,Bayesian composition estimator: estimating sample (taxonomic) composition from biomarker data
19/05/2014,19,5,2014,hawkes,Hawkes process simulation and calibration toolkit
18/05/2014,18,5,2014,cstar,Substantive significance testing for regression estimates and marginal effects
18/05/2014,18,5,2014,MC2toPath,Translates information from netcdf files with MC2 output into inter-PVT transitions
16/05/2014,16,5,2014,dynia,Fit Dynamic Intervention Model
14/05/2014,14,5,2014,erpR,"Event-related potentials (ERP) analysis, graphics and utility functions"
14/05/2014,14,5,2014,hydroApps,Tools and models for hydrological applications
14/05/2014,14,5,2014,rvHPDT,Calling haplotype-based and variant-based pedigree disequilibrium test for rare variants in pedigrees
13/05/2014,13,5,2014,cutoffR,CUTOFF: A Spatio-temporal Imputation Method
13/05/2014,13,5,2014,samplingEstimates,Sampling Estimates
09/05/2014,9,5,2014,akmeans,Adaptive Kmeans algorithm based on threshold
09/05/2014,9,5,2014,msap,Statistical analysis for Methylation-sensitive Amplification Polymorphism data
08/05/2014,8,5,2014,rbundler,Rbundler manages an application's dependencies systematically and repeatedly
06/05/2014,6,5,2014,bandit,Functions for simple A/B split test and multi-armed bandit analysis
06/05/2014,6,5,2014,FLR,Fuzzy Logic Rule Classifier
06/05/2014,6,5,2014,KappaV,"Calculates ""vectorial Kappa"", an index of congruence between patchy mosaics"
05/05/2014,5,5,2014,truncSP,Semi-parametric estimators of truncated regression models
03/05/2014,3,5,2014,sglr,An R package for power and boundary calculations in pre-licensure vaccine trials using a sequential generalized likelihood ratio test
02/05/2014,2,5,2014,irtProb,Utilities and Probability Distributions Related to Multidimensional Person Item Response Models
02/05/2014,2,5,2014,NominalLogisticBiplot,Biplot representations of categorical data
01/05/2014,1,5,2014,MultiCNVDetect,Multiple Copy Number Variation Detection
01/05/2014,1,5,2014,nplplot,Plotting linkage and association results
30/04/2014,30,4,2014,lar,History of labour relations package
29/04/2014,29,4,2014,bbefkr,Bayesian bandwidth estimation and semi-metric selection for the functional kernel regression with unknown error density
28/04/2014,28,4,2014,mcheatmaps,Multiple matrices heatmap visualization
27/04/2014,27,4,2014,plusser,A Google+ Interface for R
25/04/2014,25,4,2014,DynClust,Denoising and clustering for dynamical image sequence (2D or 3D)+T
25/04/2014,25,4,2014,flux,Flux rate calculation from dynamic closed chamber measurements
24/04/2014,24,4,2014,EvCombR,Evidence Combination in R
24/04/2014,24,4,2014,MILC,MIcrosimulation Lung Cancer (MILC) model
23/04/2014,23,4,2014,classifly,Explore classification models in high dimensions
23/04/2014,23,4,2014,meifly,Interactive model exploration using GGobi
22/04/2014,22,4,2014,kcirt,k-Cube Thurstonian IRT Models
21/04/2014,21,4,2014,GSAgm,Gene Set Analysis using the Gamma Method
19/04/2014,19,4,2014,RApiSerialize,R API Serialization
19/04/2014,19,4,2014,RTextureMetrics,Functions for calculation of texture metrics for Grey Level Co-occurrence Matrices
19/04/2014,19,4,2014,rWBclimate,A package for accessing World Bank climate data
17/04/2014,17,4,2014,poisson.glm.mix,Fit high dimensional mixtures of Poisson GLMs
15/04/2014,15,4,2014,Johnson,Johnson Transformation
15/04/2014,15,4,2014,NBPSeq,Negative Binomial Models for RNA-Sequencing Data
15/04/2014,15,4,2014,RGIFT,Create quizzes in GIFT Format
15/04/2014,15,4,2014,scar,Shape-Constrained Additive Regression: a Maximum Likelihood Approach
14/04/2014,14,4,2014,LOGICOIL,LOGICOIL: multi-state prediction of coiled-coil oligomeric state
12/04/2014,12,4,2014,BootPR,Bootstrap Prediction Intervals and Bias-Corrected Forecasting
12/04/2014,12,4,2014,earlywarnings,Early Warning Signals Toolbox for Detecting Critical Transitions in Timeseries
11/04/2014,11,4,2014,gRapfa,Acyclic Probabilistic Finite Automata
11/04/2014,11,4,2014,rvTDT,population control weighted rare-variants TDT
10/04/2014,10,4,2014,ora,Convenient Tools for Working with Oracle Databases
09/04/2014,9,4,2014,cuttlefish.model,An R package to perform LPUE standardization and stock assessment of the English Channel cuttlefish stock using a two-stage biomass model
05/04/2014,5,4,2014,acss.data,Data Only: Algorithmic Complexity of Short Strings (Computed via Coding Theorem Method)
05/04/2014,5,4,2014,bbemkr,Bayesian bandwidth estimation for multivariate kernel regression with Gaussian error
05/04/2014,5,4,2014,isotonic.pen,Penalized Isotonic Regression in one and two dimensions
03/04/2014,3,4,2014,Methplot,Visualize the methylation patterns
03/04/2014,3,4,2014,pcg,Preconditioned Conjugate Gradient Algorithm for solving Ax=b
02/04/2014,2,4,2014,lpint,Local polynomial estimators of intensity function or its derivatives
01/04/2014,1,4,2014,tosls,Instrumental Variables Two Stage Least Squares estimation
31/03/2014,31,3,2014,evdbayes,Bayesian Analysis in Extreme Value Theory
31/03/2014,31,3,2014,r2d2,Bivariate (Two-Dimensional) Confidence Region and Frequency Distribution
28/03/2014,28,3,2014,aCRM,Convenience functions for analytical Customer Relationship Management
28/03/2014,28,3,2014,FacPad,Bayesian Sparse Factor Analysis model for the inference of pathways responsive to drug treatment
28/03/2014,28,3,2014,invGauss,Threshold regression that fits the (randomized drift) inverse Gaussian distribution to survival data
28/03/2014,28,3,2014,polyaAeppli,Implementation of the Polya-Aeppli distribution
27/03/2014,27,3,2014,iFad,An integrative factor analysis model for drug-pathway association inference
26/03/2014,26,3,2014,Rphylip,An R interface for PHYLIP
25/03/2014,25,3,2014,Devore7,"Data sets from Devore's ""Prob and Stat for Eng (7th ed)"""
25/03/2014,25,3,2014,ivfixed,Instrumental fixed effect panel data model
24/03/2014,24,3,2014,lsdv,Least square dummy variable regression
20/03/2014,20,3,2014,deepnet,deep learning toolkit in R
20/03/2014,20,3,2014,Paneldata,Linear models for panel data
20/03/2014,20,3,2014,pspearman,Spearman's rank correlation test
19/03/2014,19,3,2014,fontcm,Computer Modern font for use with extrafont package
19/03/2014,19,3,2014,PKreport,A reporting pipeline for checking population pharmacokinetic model assumption
17/03/2014,17,3,2014,uplift,Uplift Modeling
15/03/2014,15,3,2014,sbioPN,sbioPN: Simulation of deterministic and stochastic spatial biochemical reaction networks using Petri Nets
14/03/2014,14,3,2014,ykmeans,K-means using a target variable
13/03/2014,13,3,2014,PharmPow,Pharmacometric Power calculations for mixed study designs
12/03/2014,12,3,2014,binomlogit,Efficient MCMC for Binomial Logit Models
12/03/2014,12,3,2014,itertools,Iterator Tools
12/03/2014,12,3,2014,LIStest,Tests of independence based on the Longest Increasing Subsequence
12/03/2014,12,3,2014,normtest,Tests for Normality
11/03/2014,11,3,2014,SASmixed,"Data sets from ""SAS System for Mixed Models"""
10/03/2014,10,3,2014,hqmisc,Miscellaneous convenience functions and dataset
10/03/2014,10,3,2014,XML2R,EasieR XML data collection
09/03/2014,9,3,2014,BurStFin,Burns Statistics Financial
09/03/2014,9,3,2014,regsubseq,Detect and Test Regular Sequences and Subsequences
07/03/2014,7,3,2014,geneSignatureFinder,A Gene-signatures finder tools
07/03/2014,7,3,2014,gptk,Gaussian Processes Tool-Kit
07/03/2014,7,3,2014,Jmisc,Julian Miscellaneous Function
06/03/2014,6,3,2014,covreg,A simultaneous regression model for the mean and covariance
06/03/2014,6,3,2014,flowfield,Forecasts future values of a univariate time series
06/03/2014,6,3,2014,mixRasch,Mixture Rasch Models with JMLE
05/03/2014,5,3,2014,FDRreg,False discovery rate regression
05/03/2014,5,3,2014,hbim,Hill/Bliss Independence Model for Combination Vaccines
04/03/2014,4,3,2014,bioPN,Simulation of deterministic and stochastic biochemical reaction networks using Petri Nets
04/03/2014,4,3,2014,Table1Heatmap,Table 1 Heatmap
02/03/2014,2,3,2014,partitionMetric,Compute a distance metric between two partitions of a set
02/03/2014,2,3,2014,svDialogstcltk,SciViews GUI API - Dialog boxes using Tcl/Tk
02/03/2014,2,3,2014,svHttp,SciViews GUI API - R HTTP server
01/03/2014,1,3,2014,mcll,Monte Carlo Local Likelihood Estimation
28/02/2014,28,2,2014,bPeaks,bPeaks: an intuitive peak-calling strategy to detect transcription factor binding sites from ChIP-seq data in small eukaryotic genomes
28/02/2014,28,2,2014,morgenstemning,Color schemes compatible with red-green color perception difficulties
26/02/2014,26,2,2014,snp.plotter,snp.plotter
24/02/2014,24,2,2014,gridBase,Integration of base and grid graphics
24/02/2014,24,2,2014,mvc,Multi-View Clustering
24/02/2014,24,2,2014,RegClust,Cluster analysis via regression coefficients
24/02/2014,24,2,2014,RYoudaoTranslate,R package provide functions to translate English words into Chinese
22/02/2014,22,2,2014,blender,Analyze biotic homogenization of landscapes
22/02/2014,22,2,2014,bursts,Markov model for bursty behavior in streams
22/02/2014,22,2,2014,hcci,Interval estimation for the parameters of linear models with heteroskedasticity (Wild Bootstrap)
22/02/2014,22,2,2014,plumbr,Mutable and dynamic data models
21/02/2014,21,2,2014,eulerian,eulerian: A package to find eulerian paths from graphs
21/02/2014,21,2,2014,lpmodeler,Modeler for linear programs (LP) and mixed integer linear programs (MILP)
21/02/2014,21,2,2014,SPAr,Perform rare variants association analysis based on summation of partition approaches
21/02/2014,21,2,2014,zendeskR,Zendesk API Wrapper
20/02/2014,20,2,2014,lorec,LOw Rand and sparsE Covariance matrix estimation
20/02/2014,20,2,2014,OLScurve,OLS growth curve trajectories
20/02/2014,20,2,2014,RFreak,R/FrEAK interface
19/02/2014,19,2,2014,mGSZ,Gene set analysis based on GSZ-scoring function and asymptotic p-value
17/02/2014,17,2,2014,edeR,Email Data Extraction Using R
17/02/2014,17,2,2014,praktikum,"Kvantitatiivsete meetodite praktikumi asjad / Functions used in the course ""Quantitative methods in behavioural sciences"" (SHPH.00.004), University of Tartu"
17/02/2014,17,2,2014,RcmdrPlugin.pointG,Graphical POINT of view for questionnaire data Rcmdr Plug-In
17/02/2014,17,2,2014,turner,Turn vectors and lists of vectors into indexed structures
16/02/2014,16,2,2014,DTComPair,Comparison of Binary Diagnostic Tests in a Paired Study Design
16/02/2014,16,2,2014,sdtoolkit,Scenario Discovery Tools to Support Robust Decision Making
15/02/2014,15,2,2014,CRAC,Cosmology R Analysis Code
13/02/2014,13,2,2014,rsae,Robust Small Area Estimation
12/02/2014,12,2,2014,QCGWAS,Quality Control of Genome Wide Association Study results
11/02/2014,11,2,2014,HMMCont,Hidden Markov Model for Continuous Observations Processes
10/02/2014,10,2,2014,npst,Generalization of Hewitt's Seasonality Test
07/02/2014,7,2,2014,cpca,Methods to perform Common Principal Component Analysis (CPCA)
05/02/2014,5,2,2014,paf,Attributable Fraction Function for Censored Survival Data
03/02/2014,3,2,2014,MetABEL,Meta-analysis of genome-wide SNP association results
01/02/2014,1,2,2014,vbdm,Variational Bayes Discrete Mixture Model
31/01/2014,31,1,2014,SBSA,Simplified Bayesian Sensitivity Analysis
28/01/2014,28,1,2014,CVcalibration,Estimation of the Calibration Equation with Error-in Observations
27/01/2014,27,1,2014,ebal,Entropy reweighting to create balanced samples
27/01/2014,27,1,2014,Synth,Synthetic Control Group Method for Comparative Case Studies
26/01/2014,26,1,2014,sqliter,Connection wrapper to SQLite databases
25/01/2014,25,1,2014,PEMM,A Penalized EM algorithm incorporating missing-data mechanism
24/01/2014,24,1,2014,LSC,Local Statistical Complexity - Automatic Pattern Discovery in Spatio-Temporal Data
23/01/2014,23,1,2014,sigclust,Statistical Significance of Clustering
22/01/2014,22,1,2014,rateratio.test,Exact rate ratio test
20/01/2014,20,1,2014,HUM,compute HUM value and visualize ROC curves
19/01/2014,19,1,2014,blockmatrix,blockmatrix: Tools to solve algebraic systems with partitioned matrices
18/01/2014,18,1,2014,HBSTM,Hierarchical Bayesian Space-Time models for Gaussian space-time data
17/01/2014,17,1,2014,SCORER2,SCORER 2.0: an algorithm for distinguishing parallel dimeric and trimeric coiled-coil sequences
17/01/2014,17,1,2014,wpp2008,World Population Prospects 2008
16/01/2014,16,1,2014,dfexplore,Explore data.frames by plotting NA and classes of each variable
16/01/2014,16,1,2014,multinbmod,Regression analysis of overdispersed correlated count data
15/01/2014,15,1,2014,clustsig,Significant Cluster Analysis
14/01/2014,14,1,2014,iDynoR,R Analysis package for iDynoMiCS Simulation Results
14/01/2014,14,1,2014,linkim,Linkage information based genotype imputation method
14/01/2014,14,1,2014,RockFab,Rock fabric and strain analysis tools
13/01/2014,13,1,2014,MF,Mitigated Fraction
11/01/2014,11,1,2014,DSBayes,Bayesian subgroup analysis in clinical trials
10/01/2014,10,1,2014,citbcmst,CIT Breast Cancer Molecular SubTypes Prediction
10/01/2014,10,1,2014,citccmst,CIT Colon Cancer Molecular SubTypes Prediction
10/01/2014,10,1,2014,jointPm,Risk estimation using the joint probability method
10/01/2014,10,1,2014,networkTomography,Tools for network tomography
